ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global"
\nDIAMONDS... are a crystal tea lover's best friend. They were believed to channel divine energy. Our customers say that no other crystal elixir tastes as apollonian as this exclusive blend. Infuse your drink with this blend, and drink tea fit for a king (or queen). It is a perfect gift for that special someone – it is as unique as a diamond ring or a precious necklace - Jewelry for Your Tea!
\n
\n&nbsp;
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228314334</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">glass bottle | silicone lids with FlexiLid™ technology | removable GemPod</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">volume 12.2 fl.oz. | height 8.86 in | diameter 2.76 mm</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">borosilicate, lead-free glass | genuine gemstones | silicone | bpa-free plastic (washers)</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">glass cylinder dishwasher-proof, handwash lids and GemPod, disassemble GemPod before cleaning</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,209.917355371900826,"Gadgets, Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-18.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-6.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-16.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-6.jpg",,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,simple,,"ViA HEAT AYURVEDA| Insulated Crystal Infusion Bottle",1,0,visible,"<strong>Milk Opal, Amethyst, Clear Quartz, Lapis Lazuli, Garnet, Carnelian &amp; Orange Calcite</strong>
\n
\nTHE HEAT IS ON. This Crystal Infusion Bottle with genuine gems features lab-quality, double-walled glass for insulation. Enjoy the sparkle of your favorite gemstone blend inside the bottle while brewing your tea on-the-go with the (optional) extra-large tea strainer. Stays cool to the touch. Crystal vibes for your hot or cool drink. Engineered in the German Alps. Made in Germany.","THE PERFECT TEMPERATURE. Thermal shock resistant, double-walled glass insulates cold and hot drinks. Stays cool to the touch.
\n
\nNEXT LEVEL TEA-TO-GO. Enjoy your loose leaf tea with the large capacity, stainless steel tea strainer.
\n
\nDIVERSE. Choose one of 13 traditional gemstone blends.
\n
\nFLEXILID™. Open you bottle with ease while your drink is still warm.
\n
\nVERSATILE. Use the glass insert of your regular ViA bottle for ViA HEAT. They are fully compatible.
\n
\nSUSTAINABLE. Stop using paper cups from your coffee shop and let them fill your ViA HEAT instead.
\n
\nCRYSTAL VIBES. Our 12.2 fl.oz. insulating glass bottle with a holistic blend of genuine crystals is the perfect companion to infuse your warm or cool drink with positive energy on-the-go. Naturopathic doctors have been using the vibrant energy of precious stones to prepare potent crystal elixirs for their therapies for many years. With the help of gemologists and naturopaths we’ve reinterpreted this tradition and created a select number of unique crystal blends aimed at specific crystal attributes.
\n
\nAYURVEDA. The word Ayurveda means ""science of life"" and is the traditional holistic system of Indian medicine. The more than 3000-year-old concept also uses gems for therapeutic purposes. Ayurveda gem therapy claims that every gem has properties that can help to balance specific doshas and heal certain physical or emotional conditions. Experts helped us creating this blend with a focus on the seven basic Ayurvedic tissues.
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228314341</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">glass bottle | silicone lids with FlexiLid™ technology | removable GemPod</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">volume 12.2 fl.oz. | height 8.86 in | diameter 2.76 mm</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">borosilicate, lead-free glass | genuine gemstones | silicone | bpa-free plastic (washers)</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">glass cylinder dishwasher-proof, handwash lids and GemPod, disassemble GemPod before cleaning</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,114.87603305785124,"Gadgets, Gadgets > Via bottles",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-19.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-7.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-17.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-6.jpg",,,,,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,simple,,"Gemstone Vial Five Elements",1,0,visible,"<div class=""product attribute overview"">
\n<div class=""value std"">
\n
\n<strong>amethyst - rose quartz - chalcedony - petrified wood - ocean chalcedony</strong>
\n
\nA hand-made glass vial with a composition of gemstones to energize your drinking water. Good for
\n
\nREFLECTION
\n
\nGROWTH
\n
\nGROUNDING
\n
\n</div>
\n</div>","Our Gemstone Vials are traditionally hand-crafted in a patented, artisanal method by master glassblowers in Bohemia, using lead-free glass and hand-picked gems. We’ve created carefully selected gemstone blend variations, based on ancient crystal healing traditions.
\n
\nTraditional Chinese Medicine has developed over the last 5,000 years and understands health as a harmonious balance of five elements: Wood for growth, water for reflection, earth for grounding, metal for strength and fire for passion. These elements are the prime energetic building blocks from which all substance in the world is composed. They are metaphors for how things interact with each other. We have included one carefully selected type of gemstone for each element to reflect each attribute. Get your life in balance. Experience this ancient wisdom.
\n
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228310053</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Crystal Virtues</th>
\n<td class=""col data"" data-th=""Crystal Virtues"">Inspiration, Clarity, Focus, Love, Harmony, Balance, Self-Acceptance, Protection, Security</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">gemstone vial</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">length ca. 35cm., diameter ca. 5cm</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">borosilicate glass, gemstones</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">handwash</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,65.289256198347107,"Gadgets, Gadgets > Vials",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-20.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-18.jpg, https://pickaqua.com/wp-content/uploads/2023/07/3-10.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-7.jpg, https://pickaqua.com/wp-content/uploads/2023/07/5-1.jpg",,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,simple,,"Gemstone Vial Fitness",1,0,visible,"<div class=""product attribute overview"">
\n<div class=""value std"">
\n
\n<strong>red jasper - magnesite - clear quartz</strong>
\n
\nArtisanal glass vial with a symphony of gemstones to enliven your drinking water. Our vials offer a lot more than just spiritual luxury. Good for
\n
\nWILLPOWER
\n
\nSTRENGTH
\n
\nDYNAMIC
\n
\n</div>
\n</div>","Our original Gemstone Vials are traditionally hand-crafted in a patented, artisanal method by master glassblowers in Bohemia, using lead-free glass and hand-picked gems. Available in a number of carefully selected gemstone variations, based on ancient crystal healing traditions.
\n
\nAlong with exercise and a balanced diet, nothing supports an active lifestyle better than enough fresh water. Drinking water first thing in the morning is an easy way to speed up your metabolism. Lots of people confuse thirst for hunger, so staying hydrated could help you avoid overeating. Make a start, put on your running shoes and fill your glass with ""Fitness"" GemWater. Include this special blend of beaming red jasper, solid magnesite and pure rock crystal in your regular workout schedule and get ready for a surprise!
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228310022</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Crystal Virtues</th>
\n<td class=""col data"" data-th=""Crystal Virtues"">Inspiration, Clarity, Focus, Self-Acceptance, Protection, Security</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">gemstone vial</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">length ca. 35cm., diameter ca. 5cm</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">borosilicate glass, gemstones</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">handwash</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,65.289256198347107,"Gadgets, Gadgets > Vials",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-21.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-19.jpg, https://pickaqua.com/wp-content/uploads/2023/07/3-11.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-8.jpg, https://pickaqua.com/wp-content/uploads/2023/07/5-2.jpg",,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,simple,,"Gemstone Vial Balance",1,0,visible,"<div class=""product attribute overview"">
\n<div class=""value std"">
\n
\n<strong>sodalite - chalcedony - clear quartz</strong>
\n
\nA hand-crafted glass vial with a blend of gems, made to create heavenly water. Based on ancient crystal healing traditions! Good for
\n
\nINNER PEACE
\n
\nREFLECTION
\n
\nMEDITATION65,289256198347107
\n
\n</div>
\n</div>","Our original Gemstone Vials are traditionally hand-crafted in a patented, artisanal method by master glassblowers in Bohemia, using lead-free glass and hand-picked gems.
\n
\nSodalite is traditionally used by crystal healing experts to support mental balance, calmness and inner peace. It's said to support expressing your thoughts and is therefore also known as the Poet's Stone.  This attribute is wonderfully complemented by blue chalcedony, which is also called the Speaker's Stone. Wise men (including the great Roman speaker and philosopher Cicero) used it when they carefully had to measure their words. Chalcedony also stands for reflection and meditation. What could be more useful in these hectic times?
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228310183</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Crystal Virtues</th>
\n<td class=""col data"" data-th=""Crystal Virtues"">Intuition, Imagination, Wisdom, Communication, Self-Expression, Openness</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Comes With</th>
\n<td class=""col data"" data-th=""Comes With"">gemstone vial</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Dimensions &amp; Weight</th>
\n<td class=""col data"" data-th=""Dimensions &amp; Weight"">length ca. 35cm., diameter ca. 5cm</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Material</th>
\n<td class=""col data"" data-th=""Material"">borosilicate glass, gemstones</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Care</th>
\n<td class=""col data"" data-th=""Care"">handwash</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,65.289256198347107,"Gadgets, Gadgets > Vials",,,"https://pickaqua.com/wp-content/uploads/2023/07/1-22.jpg, https://pickaqua.com/wp-content/uploads/2023/07/2-20.jpg, https://pickaqua.com/wp-content/uploads/2023/07/3-12.jpg, https://pickaqua.com/wp-content/uploads/2023/07/4-9.jpg, https://pickaqua.com/wp-content/uploads/2023/07/5-3.jpg",,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,simple,,"Gemstone Vial Love",1,0,visible,"<div class=""product attribute overview"">
\n<div class=""value std"">
\n
\n<strong>rose quartz - garnet - clear quartz</strong>
\n
\nA hand-made glass vial with a selection of gemstones to energize your drinking water. Good for
\n
\nHARMONY
\n
\nSENSUALITY
\n
\nAFFECTION
\n
\n</div>
\n</div>","Our Gemstone Vials are traditionally hand-crafted in a patented, artisanal method by master glassblowers in Bohemia, using lead-free glass and hand-picked gems. They come in various gemstone blends, based on ancient crystal healing traditions. As every gemstone stores its own signature vibration, they all affect the water in their own, unique way.
\n
\nAll you need is … water. And when you add rose quartz, the quintessential stone of love, tenderness and sensuality, anything is possible. Fair and lovely rose quartz is a talisman for relationships and is used in crystal healing to release emotional wounds and traumas and to bring peace and calm. Fiery Garnet adds a wonderful component of sensuality and passion to this blend. Combined, they create a unique emotional dynamic - LOVE. For those who love water, this is the perfect gift. In order for the heart to beat, it needs water.
\n
\n
\n&nbsp;
\n<div class=""additional-attributes-wrapper table-wrapper"">
\n<table id=""product-attribute-specs-table"" class=""data table additional-attributes"">
\n<tbody>
\n<tr>
\n<th class=""col label"" scope=""row"">EAN</th>
\n<td class=""col data"" data-th=""EAN"">4260228310190</td>
\n</tr>
\n<tr>
\n<th class=""col label"" scope=""row"">Crystal Virtues</th>
\n<td class=""col data"" data-th=""Crystal Virtues"">Love, Harmony, Balance, Self-Acceptance, Protection, Security</td>
